股票代码,买入日期,买入价格,卖出日期,卖出价格,持仓天数,收益率,卖出原因
301338,2023-05-19,46.83,2023-05-22,50.05,1,0.06715934230194325,Maximum_Holding_Period
301348,2024-08-23,22.9,2024-08-26,22.1,1,-0.03653449781659374,Trend_Break_Stop
301348,2026-08-11,20.55,2026-08-12,20.71,1,0.00618588807785896,Maximum_Holding_Period
301349,2023-09-06,44.95,2023-09-07,43.95,1,-0.023846941045606206,Trend_Break_Stop
301357,2026-03-25,114.0,2026-03-26,119.2,1,0.04401403508771922,Maximum_Holding_Period
301357,2026-03-27,118.0,2026-03-30,121.23,1,0.025772881355932187,Trend_Break_Stop
301358,2024-07-15,29.3,2024-07-16,29.29,1,-0.0019412969283277388,Maximum_Holding_Period
301360,2023-06-14,92.0,2023-06-15,87.39999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301360,2024-04-25,41.65,2024-04-26,43.13,1,0.03393421368547438,Maximum_Holding_Period
301361,2023-08-11,25.76,2023-08-14,26.26,1,0.01780993788819867,Maximum_Holding_Period
301361,2026-06-17,33.02,2026-06-18,34.96,1,0.0571522713506965,Maximum_Holding_Period
301361,2026-06-22,34.07,2026-06-23,34.38,1,0.007498914000587044,Maximum_Holding_Period
301362,2026-03-26,97.55,2026-03-27,100.9,1,0.0327413634033829,Maximum_Holding_Period
301362,2026-08-05,112.94,2026-08-06,133.01,1,0.176104976093501,Maximum_Holding_Period
301363,2025-07-02,18.03,2025-07-03,17.75,1,-0.017129672767609638,Maximum_Holding_Period
301363,2026-06-23,19.53,2026-06-24,19.26,1,-0.015424884792626669,Trend_Break_Stop
301366,2025-06-16,36.61,2025-06-17,37.21,1,0.014788964763725865,Maximum_Holding_Period
301368,2025-04-11,63.28,2025-04-14,66.94,1,0.05623817951959547,Maximum_Holding_Period
301369,2022-10-28,104.0,2022-10-31,109.63,1,0.052534615384615395,Maximum_Holding_Period
301369,2024-04-25,40.01,2024-04-26,41.19,1,0.027892626843289126,Maximum_Holding_Period
301369,2024-04-26,39.9,2024-04-29,42.69,1,0.06832481203007527,Maximum_Holding_Period
301370,2023-08-31,20.2,2023-09-01,19.98,1,-0.01249108910891079,Trend_Break_Stop
301370,2023-09-01,20.37,2023-09-04,19.73,1,-0.0330187530682376,Trend_Break_Stop
301371,2024-02-21,29.8,2024-02-22,30.8,1,0.03195704697986584,Maximum_Holding_Period
301371,2025-06-04,27.0,2025-06-05,26.47,1,-0.021229629629629664,Trend_Break_Stop
301371,2025-06-13,27.48,2025-06-16,27.09,1,-0.015792139737991272,Trend_Break_Stop
301372,2024-04-26,30.29,2024-04-29,31.2,1,0.028442918454935563,Maximum_Holding_Period
301373,2026-08-11,89.88,2026-08-12,97.8,1,0.08651748998664881,Maximum_Holding_Period
301376,2024-02-08,21.01,2024-02-19,22.59,1,0.07360228462636824,Maximum_Holding_Period
301376,2024-02-22,22.82,2024-02-23,22.91,1,0.002343908851884226,Maximum_Holding_Period
301378,2024-04-22,29.9,2024-04-23,30.3,1,0.011777926421404673,Trend_Break_Stop
301378,2024-04-25,31.5,2024-04-26,32.37,1,0.02601904761904743,Maximum_Holding_Period
301378,2024-07-09,22.04,2024-07-10,23.39,1,0.05965226860254096,Maximum_Holding_Period
301378,2024-07-10,22.39,2024-07-11,24.45,1,0.09040535953550681,Maximum_Holding_Period
301378,2024-12-03,32.71,2024-12-04,33.8,1,0.03172314276979509,Maximum_Holding_Period
301379,2023-08-02,35.5,2023-08-03,33.725,1,-0.05159999999999993,Extreme_Risk_Stop
301379,2024-07-12,17.88,2024-07-15,16.985999999999997,1,-0.05160000000000015,Extreme_Risk_Stop
301379,2025-04-16,25.87,2025-04-17,26.17,1,0.009996443757247776,Trend_Break_Stop
301379,2026-06-24,25.69,2026-06-25,26.1,1,0.014359517321915139,Maximum_Holding_Period
301380,2025-06-27,35.86,2025-06-30,36.68,1,0.02126670384829903,Maximum_Holding_Period
301380,2025-07-11,38.06,2025-07-14,37.47,1,-0.017101839201261248,Trend_Break_Stop
301382,2026-07-24,32.6,2026-07-27,36.7,1,0.12416687116564411,Maximum_Holding_Period
301386,2023-08-07,29.76,2023-08-08,31.14,1,0.0447709677419355,Maximum_Holding_Period
301387,2024-07-01,33.03,2024-07-02,32.99,1,-0.0028110202845897476,Maximum_Holding_Period
301389,2024-06-18,16.65,2024-06-19,16.59,1,-0.005203603603603567,Maximum_Holding_Period
301391,2025-01-10,34.6,2025-01-13,32.87,1,-0.05160000000000015,Extreme_Risk_Stop
301392,2025-10-23,146.21,2025-10-24,146.79,1,0.0023668969290744817,Maximum_Holding_Period
301393,2023-09-12,70.2,2023-09-13,69.9,1,-0.005873504273504258,Trend_Break_Stop
301396,2023-05-19,38.75,2023-05-22,40.03,1,0.031432258064516154,Maximum_Holding_Period
301396,2023-05-22,39.01,2023-05-23,38.6,1,-0.012110125608818145,Trend_Break_Stop
301397,2024-07-25,23.63,2024-07-26,24.09,1,0.017866779517562482,Maximum_Holding_Period
301397,2024-07-26,24.07,2024-07-29,23.87,1,-0.0099090984628168,Trend_Break_Stop
301397,2026-06-10,31.5,2026-06-11,29.924999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
301398,2024-04-19,47.0,2024-04-22,45.7,1,-0.02925957446808509,Maximum_Holding_Period
301413,2025-01-09,54.51,2025-01-10,66.43,1,0.21707547239038721,Maximum_Holding_Period
301413,2025-04-11,76.97,2025-04-14,84.0,1,0.08973428608548777,Maximum_Holding_Period
301421,2024-04-22,38.6,2024-04-23,39.14,1,0.012389637305699353,Maximum_Holding_Period
301421,2025-10-30,105.0,2025-10-31,99.75,1,-0.05160000000000004,Extreme_Risk_Stop
301421,2026-06-08,91.1,2026-06-09,90.82,1,-0.004673545554335921,Trend_Break_Stop
301421,2026-06-15,92.16,2026-06-16,95.54,1,0.035075347222222324,Maximum_Holding_Period
301421,2026-06-17,93.8,2026-06-18,101.11,1,0.07633176972281457,Maximum_Holding_Period
301421,2026-06-22,90.1,2026-06-23,85.59499999999998,1,-0.05160000000000015,Extreme_Risk_Stop
301428,2024-04-25,25.52,2024-04-26,26.22,1,0.025829467084639558,Maximum_Holding_Period
301448,2024-05-28,20.7,2024-05-29,20.62,1,-0.005464734299516836,Trend_Break_Stop
301448,2024-06-17,20.11,2024-06-18,20.4,1,0.012820686225758316,Maximum_Holding_Period
301456,2023-08-14,40.96,2023-08-15,42.4,1,0.03355625,Maximum_Holding_Period
301456,2024-07-25,22.7,2024-07-26,23.83,1,0.04817973568281935,Maximum_Holding_Period
301469,2024-02-21,24.49,2024-02-22,26.49,1,0.08006598611678233,Maximum_Holding_Period
301486,2026-03-30,151.0,2026-03-31,151.97,1,0.0048238410596026975,Maximum_Holding_Period
301487,2024-09-03,17.05,2024-09-04,18.59,1,0.0887225806451613,Maximum_Holding_Period
301488,2023-08-21,78.88,2023-08-22,74.93599999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301488,2023-08-30,74.0,2023-08-31,75.15,1,0.013940540540540659,Maximum_Holding_Period
301489,2025-11-18,183.7,2025-11-19,174.515,1,-0.05160000000000004,Extreme_Risk_Stop
301499,2023-09-04,36.03,2023-09-05,35.61,1,-0.013256952539550459,Trend_Break_Stop
301500,2024-02-21,15.68,2024-02-22,16.32,1,0.03921632653061229,Maximum_Holding_Period
301500,2024-02-22,15.93,2024-02-23,16.69,1,0.046108725674827426,Maximum_Holding_Period
301500,2024-04-23,21.05,2024-04-24,22.88,1,0.08533586698337285,Trend_Break_Stop
301505,2023-08-29,53.44,2023-08-30,56.62,1,0.05790598802395213,Maximum_Holding_Period
301505,2023-08-31,56.07,2023-09-01,53.2665,1,-0.05160000000000004,Extreme_Risk_Stop
301511,2024-04-26,19.98,2024-04-29,21.22,1,0.060462062062062,Trend_Break_Stop
301511,2024-06-05,16.0,2024-06-06,15.58,1,-0.027849999999999996,Trend_Break_Stop
301511,2024-09-02,10.69,2024-09-03,10.98,1,0.025528157156220744,Maximum_Holding_Period
301515,2023-08-30,37.92,2023-08-31,38.68,1,0.018442194092827036,Maximum_Holding_Period
301515,2023-09-12,37.0,2023-09-13,36.38,1,-0.018356756756756697,Maximum_Holding_Period
301516,2026-08-05,15.52,2026-08-06,15.81,1,0.017085567010309433,Maximum_Holding_Period
301517,2025-06-30,39.65,2025-07-01,39.7,1,-0.0003389659520806705,Maximum_Holding_Period
301517,2025-07-01,40.41,2025-07-02,38.83,1,-0.04069923286315264,Trend_Break_Stop
301520,2023-11-01,61.88,2023-11-02,60.77,1,-0.01953794440853258,Trend_Break_Stop
301520,2026-07-27,53.0,2026-07-28,61.02,1,0.14972075471698126,Maximum_Holding_Period
301539,2024-05-21,26.0,2024-05-22,27.86,1,0.06993846153846155,Maximum_Holding_Period
301548,2024-02-22,43.18,2024-02-23,47.48,1,0.09798314034275117,Maximum_Holding_Period
301555,2024-06-14,29.78,2024-06-17,29.53,1,-0.00999489590329079,Trend_Break_Stop
301556,2025-01-10,84.68,2025-01-13,80.446,1,-0.05160000000000015,Extreme_Risk_Stop
301556,2026-02-02,123.24,2026-02-03,117.07799999999999,1,-0.05160000000000004,Extreme_Risk_Stop
301558,2025-05-08,8.52,2025-05-09,8.78,1,0.028916431924882514,Maximum_Holding_Period
301563,2026-06-17,181.03,2026-06-18,198.59,1,0.09540049715516767,Maximum_Holding_Period
301563,2026-06-18,185.72,2026-06-22,201.24,1,0.08196665948740049,Maximum_Holding_Period
301565,2024-09-04,19.06,2024-09-05,18.44,1,-0.03412885624344159,Trend_Break_Stop
301565,2026-07-28,18.61,2026-07-29,19.44,1,0.042999677592692236,Maximum_Holding_Period
301566,2024-02-21,16.66,2024-02-22,17.81,1,0.06742761104441768,Maximum_Holding_Period
301567,2024-02-27,40.0,2024-02-28,39.2,1,-0.021599999999999907,Trend_Break_Stop
301578,2024-07-01,39.34,2024-07-02,37.373000000000005,1,-0.05159999999999993,Extreme_Risk_Stop
301578,2025-06-26,34.9,2025-06-27,35.22,1,0.007569054441260816,Maximum_Holding_Period
301580,2025-06-30,39.95,2025-07-01,40.89,1,0.021929411764705798,Maximum_Holding_Period
301581,2026-07-30,34.4,2026-07-31,34.44,1,-0.000437209302325668,Maximum_Holding_Period
301583,2026-08-11,159.0,2026-08-12,164.0,1,0.029846540880503137,Maximum_Holding_Period
301591,2024-06-19,45.2,2024-06-20,45.46,1,0.004152212389380507,Maximum_Holding_Period
301596,2024-09-02,62.99,2024-09-03,61.83,1,-0.020015621527226645,Trend_Break_Stop
301611,2026-06-04,96.0,2026-06-05,108.01,1,0.12350416666666679,Maximum_Holding_Period
301626,2025-09-09,137.19,2025-09-10,132.65,1,-0.034692791019753595,Trend_Break_Stop
301631,2026-07-27,57.01,2026-07-28,57.3,1,0.0034868268724784117,Maximum_Holding_Period
301632,2025-09-16,32.9,2025-09-17,32.13,1,-0.025004255319148804,Trend_Break_Stop
301636,2026-03-12,82.25,2026-03-13,78.1375,1,-0.05159999999999993,Extreme_Risk_Stop
301638,2026-04-09,26.52,2026-04-10,26.4,1,-0.006124886877828038,Maximum_Holding_Period
301662,2026-03-30,136.86,2026-03-31,135.01,1,-0.015117463100979233,Trend_Break_Stop
301667,2026-07-24,56.0,2026-07-27,56.94,1,0.015185714285714181,Maximum_Holding_Period
301678,2026-08-07,44.34,2026-08-10,45.77,1,0.030650789354984154,Maximum_Holding_Period
301680,2026-04-15,106.27,2026-04-16,106.4,1,-0.00037670085630931837,Trend_Break_Stop
301680,2026-07-24,89.99,2026-07-27,88.7,1,-0.015934926102900215,Maximum_Holding_Period
301683,2026-08-03,99.0,2026-08-04,101.6,1,0.02466262626262621,Maximum_Holding_Period
301687,2026-02-05,60.0,2026-02-06,58.52,1,-0.026266666666666615,Trend_Break_Stop
301687,2026-04-09,52.3,2026-04-10,53.3,1,0.017520458891013436,Maximum_Holding_Period
301696,2026-06-05,128.0,2026-06-08,137.8,1,0.07496250000000008,Maximum_Holding_Period
302132,2021-02-10,12.2,2021-02-18,12.61,1,0.03200655737704921,Maximum_Holding_Period
302132,2024-12-02,68.14,2024-12-03,67.82,1,-0.006296213677722438,Trend_Break_Stop
600009,2021-02-19,59.9,2021-02-22,60.91,1,0.015261435726210238,Maximum_Holding_Period
600021,2022-10-12,9.21,2022-10-13,9.92,1,0.07549011943539612,Maximum_Holding_Period
600032,2021-07-09,11.41,2021-07-12,11.22,1,-0.018252059596844793,Trend_Break_Stop
600051,2022-03-25,8.43,2022-03-28,8.66,1,0.025683511269276416,Maximum_Holding_Period
600063,2022-09-08,8.53,2022-09-09,8.37,1,-0.02035732708089095,Trend_Break_Stop
600067,2022-05-06,3.24,2022-05-09,3.32,1,0.023091358024691245,Maximum_Holding_Period
600067,2024-02-21,1.81,2024-02-22,1.91,1,0.05364861878453025,Maximum_Holding_Period
600067,2024-02-27,1.97,2024-02-28,1.91,1,-0.03205685279187815,Trend_Break_Stop
600067,2026-07-15,2.78,2026-07-16,2.84,1,0.019982733812949727,Maximum_Holding_Period
600070,2022-05-10,4.97,2022-05-11,4.96,1,-0.003612072434607548,Trend_Break_Stop
600070,2024-05-17,1.06,2024-05-20,1.1,1,0.03613584905660377,Maximum_Holding_Period
600070,2025-02-07,1.28,2025-02-10,1.35,1,0.0530875,Maximum_Holding_Period
600075,2022-05-06,5.84,2022-05-09,5.95,1,0.017235616438356294,Maximum_Holding_Period
600076,2024-08-02,1.52,2024-08-05,1.51,1,-0.008178947368421018,Trend_Break_Stop
600078,2022-01-10,10.1,2022-01-11,9.594999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
600078,2024-02-26,5.57,2024-02-27,5.75,1,0.030715978456014304,Maximum_Holding_Period
600078,2024-02-27,5.62,2024-02-28,5.5,1,-0.02295231316725983,Trend_Break_Stop
600081,2021-01-20,13.7,2021-01-21,13.52,1,-0.014738686131386802,Trend_Break_Stop
600083,2024-07-04,1.76,2024-07-05,1.672,1,-0.05160000000000004,Extreme_Risk_Stop
600084,2026-05-21,4.98,2026-05-22,4.91,1,-0.015656224899598458,Trend_Break_Stop
600086,2020-05-07,1.63,2020-05-08,1.56,1,-0.04454478527607348,Maximum_Holding_Period
600088,2023-06-06,15.15,2023-06-07,18.5,1,0.21952211221122103,Maximum_Holding_Period
600088,2024-03-07,24.02,2024-03-08,22.819,1,-0.05160000000000004,Extreme_Risk_Stop
600093,2022-02-11,1.97,2022-02-14,1.8715,1,-0.05160000000000004,Extreme_Risk_Stop
600095,2020-02-10,8.52,2020-02-11,8.72,1,0.021874178403755985,Maximum_Holding_Period
600095,2020-09-16,15.11,2020-09-17,14.354499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
600096,2021-10-20,24.2,2021-10-21,27.35,1,0.12856528925619842,Maximum_Holding_Period
600107,2020-06-10,7.35,2020-06-11,7.27,1,-0.012484353741496656,Trend_Break_Stop
600110,2022-05-06,8.58,2022-05-09,8.74,1,0.017048018648018682,Maximum_Holding_Period
600111,2026-03-26,47.35,2026-03-27,47.27,1,-0.003289545934530079,Maximum_Holding_Period
600118,2026-02-05,94.98,2026-02-06,90.231,1,-0.05160000000000004,Extreme_Risk_Stop
600118,2026-06-04,80.0,2026-06-05,84.95,1,0.06027500000000013,Maximum_Holding_Period
600118,2026-06-08,82.0,2026-06-09,77.89999999999999,1,-0.05160000000000015,Extreme_Risk_Stop
600118,2026-08-11,65.77,2026-08-12,65.57,1,-0.004640900106431543,Trend_Break_Stop
600119,2024-02-28,7.9,2024-02-29,7.505,1,-0.05160000000000004,Extreme_Risk_Stop
600119,2025-01-17,8.18,2025-01-20,8.28,1,0.010624938875305513,Maximum_Holding_Period
600120,2025-03-07,7.29,2025-03-10,7.05,1,-0.03452181069958855,Trend_Break_Stop
600121,2021-03-04,4.76,2021-03-05,5.87,1,0.23159327731092444,Maximum_Holding_Period
600121,2022-07-15,5.53,2022-07-18,5.64,1,0.01829150090415892,Maximum_Holding_Period
600122,2020-02-12,2.08,2020-02-13,2.1,1,0.00801538461538458,Maximum_Holding_Period
600122,2020-05-28,1.11,2020-05-29,1.09,1,-0.019618018018018057,Trend_Break_Stop
600130,2026-06-17,4.72,2026-06-18,4.73,1,0.0005186440677967157,Maximum_Holding_Period
600133,2022-05-06,5.37,2022-05-09,5.84,1,0.0859232774674115,Maximum_Holding_Period
600136,2022-05-06,3.54,2022-05-09,3.363,1,-0.05160000000000004,Extreme_Risk_Stop
600141,2021-10-20,40.5,2021-10-21,47.68,1,0.17568395061728387,Maximum_Holding_Period
600141,2026-03-30,33.5,2026-03-31,33.38,1,-0.00518208955223871,Trend_Break_Stop
600145,2020-08-05,1.52,2020-08-06,1.48,1,-0.027915789473684182,Trend_Break_Stop
600145,2021-11-15,1.48,2021-11-16,1.406,1,-0.05160000000000004,Extreme_Risk_Stop
600146,2020-07-31,2.01,2020-08-03,2.01,1,-0.0015999999999999999,Trend_Break_Stop
600148,2024-02-20,11.1,2024-02-21,12.47,1,0.12182342342342349,Maximum_Holding_Period
600151,2026-02-04,15.6,2026-02-05,15.9,1,0.017630769230769384,Maximum_Holding_Period
600152,2026-07-28,7.47,2026-07-29,7.7,1,0.029189825970549022,Maximum_Holding_Period
600156,2024-04-30,3.98,2024-05-06,4.02,1,0.008450251256281228,Maximum_Holding_Period
600156,2026-07-02,8.52,2026-07-03,9.52,1,0.11577089201877926,Maximum_Holding_Period
600156,2026-07-28,7.15,2026-07-29,7.39,1,0.03196643356643341,Maximum_Holding_Period
600157,2020-10-14,1.35,2020-10-15,1.37,1,0.013214814814814835,Maximum_Holding_Period
600157,2020-10-16,1.36,2020-10-19,1.35,1,-0.008952941176470563,Trend_Break_Stop
600158,2020-09-17,11.9,2020-09-18,12.8,1,0.07403025210084029,Maximum_Holding_Period
600159,2022-01-06,3.2,2022-01-07,3.38,1,0.054649999999999914,Maximum_Holding_Period
600159,2022-01-10,3.32,2022-01-11,3.33,1,0.001412048192771122,Maximum_Holding_Period
600159,2022-01-20,3.4,2022-01-21,3.23,1,-0.05159999999999993,Extreme_Risk_Stop
600159,2024-02-20,2.48,2024-02-21,2.61,1,0.050819354838709745,Maximum_Holding_Period
600160,2021-10-20,14.5,2021-10-21,15.1,1,0.03977931034482767,Maximum_Holding_Period
600160,2026-07-24,40.1,2026-07-27,40.16,1,-0.00010374064837921203,Maximum_Holding_Period
600162,2024-07-04,1.4,2024-07-05,1.36,1,-0.03017142857142847,Trend_Break_Stop
600163,2020-02-11,3.21,2020-02-12,3.28,1,0.020206853582554408,Maximum_Holding_Period
600165,2021-11-15,9.05,2021-11-16,9.1,1,0.003924861878452914,Trend_Break_Stop
600165,2024-06-19,1.36,2024-06-20,1.51,1,0.10869411764705865,Maximum_Holding_Period
600168,2020-03-27,7.68,2020-03-30,7.295999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
600172,2020-04-10,3.01,2020-04-13,2.8594999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
600172,2024-12-25,4.5,2024-12-26,4.2749999999999995,1,-0.05160000000000015,Extreme_Risk_Stop
600172,2025-01-06,4.17,2025-01-07,4.75,1,0.1374887290167866,Maximum_Holding_Period
600173,2022-05-05,5.14,2022-05-06,5.03,1,-0.023000778210116656,Trend_Break_Stop
600173,2022-05-06,5.14,2022-05-09,5.13,1,-0.0035455252918287867,Maximum_Holding_Period
600175,2020-02-21,1.54,2020-02-24,1.63,1,0.0568415584415583,Maximum_Holding_Period
600178,2024-01-17,13.01,2024-01-18,12.359499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
600185,2022-05-06,5.15,2022-05-09,5.0,1,-0.03072621359223311,Trend_Break_Stop
600186,2026-06-08,9.68,2026-06-09,11.54,1,0.1905487603305785,Maximum_Holding_Period
600187,2026-06-01,1.31,2026-06-02,1.47,1,0.12053740458015265,Maximum_Holding_Period
600189,2020-09-21,5.71,2020-09-22,5.91,1,0.03342626970227674,Maximum_Holding_Period
600190,2022-04-06,3.85,2022-04-07,3.76,1,-0.024976623376623496,Trend_Break_Stop
600190,2022-05-10,3.23,2022-05-11,3.26,1,0.007687925696594313,Maximum_Holding_Period
600191,2020-04-22,7.53,2020-04-23,9.09,1,0.2055713147410359,Maximum_Holding_Period
600191,2020-05-08,6.99,2020-05-11,6.79,1,-0.030212303290414865,Trend_Break_Stop
600191,2021-03-05,3.8,2021-03-08,4.45,1,0.16945263157894758,Maximum_Holding_Period
600191,2021-05-13,2.62,2021-05-14,2.75,1,0.04801832061068705,Maximum_Holding_Period
600191,2024-02-27,4.73,2024-02-28,5.31,1,0.12102156448202943,Maximum_Holding_Period
600192,2022-01-06,6.03,2022-01-07,5.77,1,-0.04471774461028206,Trend_Break_Stop
600196,2021-08-26,68.86,2021-08-27,65.417,1,-0.05159999999999993,Extreme_Risk_Stop
600198,2021-02-24,6.38,2021-02-25,6.43,1,0.006236990595611271,Trend_Break_Stop
600198,2021-02-25,6.63,2021-02-26,6.2985,1,-0.05160000000000004,Extreme_Risk_Stop
600198,2024-11-12,12.68,2024-11-13,12.46,1,-0.018950157728706517,Maximum_Holding_Period
600199,2021-01-22,16.3,2021-01-25,15.485,1,-0.05160000000000004,Extreme_Risk_Stop
600199,2021-03-03,12.51,2021-03-04,11.8845,1,-0.05160000000000004,Extreme_Risk_Stop
600199,2022-04-01,23.7,2022-04-06,24.85,1,0.04692320675105504,Maximum_Holding_Period
600199,2022-04-06,24.16,2022-04-07,26.75,1,0.10560198675496694,Maximum_Holding_Period
600200,2020-03-10,8.38,2020-03-11,8.13,1,-0.031432935560859195,Trend_Break_Stop
600200,2025-05-30,2.75,2025-06-03,2.6125,1,-0.05160000000000004,Extreme_Risk_Stop
600201,2026-06-10,11.73,2026-06-11,11.93,1,0.01545029838022165,Maximum_Holding_Period
600203,2020-04-10,9.54,2020-04-13,9.062999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
600203,2023-05-19,5.98,2023-05-22,6.0,1,0.0017444816053511685,Maximum_Holding_Period
600207,2026-04-20,5.64,2026-04-21,5.65,1,0.0001730496453902679,Maximum_Holding_Period
600211,2022-04-28,32.34,2022-04-29,35.13,1,0.0846708719851577,Maximum_Holding_Period
600213,2022-07-21,9.6,2022-07-22,9.64,1,0.002566666666666874,Maximum_Holding_Period
600215,2020-03-06,9.25,2020-03-09,8.81,1,-0.04916756756756752,Trend_Break_Stop
600215,2020-05-20,5.92,2020-05-21,6.01,1,0.01360270270270263,Maximum_Holding_Period
600215,2020-05-26,6.14,2020-05-27,5.89,1,-0.04231661237785018,Trend_Break_Stop
600218,2022-05-05,7.85,2022-05-06,7.89,1,0.0034955414012738844,Maximum_Holding_Period
600218,2022-05-06,7.83,2022-05-09,8.14,1,0.03799131545338446,Maximum_Holding_Period
600221,2024-11-21,1.8,2024-11-22,1.71,1,-0.05160000000000004,Extreme_Risk_Stop
600221,2024-11-29,1.75,2024-12-02,1.91,1,0.08982857142857141,Maximum_Holding_Period
600223,2020-03-30,6.98,2020-03-31,6.7,1,-0.04171461318051579,Trend_Break_Stop
600223,2021-03-19,11.56,2021-03-22,12.12,1,0.04684290657439432,Maximum_Holding_Period
600223,2022-05-06,8.41,2022-05-09,8.27,1,-0.01824684898929847,Trend_Break_Stop
600228,2023-05-25,11.63,2023-05-26,11.0485,1,-0.05160000000000004,Extreme_Risk_Stop
600228,2025-12-31,5.64,2026-01-05,5.72,1,0.012584397163120587,Maximum_Holding_Period
600230,2026-03-30,18.14,2026-03-31,18.6,1,0.02375832414553485,Maximum_Holding_Period
600232,2024-04-29,4.6,2024-04-30,4.75,1,0.031008695652174057,Maximum_Holding_Period
600232,2025-06-26,6.42,2025-06-27,6.41,1,-0.0031576323987538386,Maximum_Holding_Period
