日期,股票,信号,触发条件
2026-07-30,920002,BUY_SIGNAL,"ma5_distance=0.03118427 in [0.03,0.10];pressure_distance=0.39007649 in [0.30,0.50]"
2026-08-03,920002,BUY_SIGNAL,"ma5_distance=0.03577975 in [0.03,0.10];pressure_distance=0.30654378 in [0.30,0.50]"
2024-01-19,920006,BUY_SIGNAL,"ma5_distance=0.04734112 in [0.03,0.10];pressure_distance=0.38080495 in [0.30,0.50]"
2024-02-08,920006,BUY_SIGNAL,"ma5_distance=0.07816937 in [0.03,0.10];pressure_distance=0.49883811 in [0.30,0.50]"
2024-02-19,920006,BUY_SIGNAL,"ma5_distance=0.06981254 in [0.03,0.10];pressure_distance=0.45241692 in [0.30,0.50]"
2024-11-22,920006,BUY_SIGNAL,"ma5_distance=0.07931289 in [0.03,0.10];pressure_distance=0.33664905 in [0.30,0.50]"
2024-12-03,920006,BUY_SIGNAL,"ma5_distance=0.05301865 in [0.03,0.10];pressure_distance=0.36507937 in [0.30,0.50]"
2024-12-05,920006,BUY_SIGNAL,"ma5_distance=0.03703219 in [0.03,0.10];pressure_distance=0.35646688 in [0.30,0.50]"
2024-12-06,920006,BUY_SIGNAL,"ma5_distance=0.03167973 in [0.03,0.10];pressure_distance=0.33914668 in [0.30,0.50]"
2024-12-27,920006,BUY_SIGNAL,"ma5_distance=0.05931047 in [0.03,0.10];pressure_distance=0.43366252 in [0.30,0.50]"
2024-12-31,920006,BUY_SIGNAL,"ma5_distance=0.08772550 in [0.03,0.10];pressure_distance=0.35731707 in [0.30,0.50]"
2025-01-02,920006,BUY_SIGNAL,"ma5_distance=0.05896408 in [0.03,0.10];pressure_distance=0.34528606 in [0.30,0.50]"
2024-12-03,920008,BUY_SIGNAL,"ma5_distance=0.03337969 in [0.03,0.10];pressure_distance=0.36204576 in [0.30,0.50]"
2026-07-28,920011,BUY_SIGNAL,"ma5_distance=0.03508772 in [0.03,0.10];pressure_distance=0.31885593 in [0.30,0.50]"
2026-06-17,920012,BUY_SIGNAL,"ma5_distance=0.04949875 in [0.03,0.10];pressure_distance=0.47761194 in [0.30,0.50]"
2026-06-18,920012,BUY_SIGNAL,"ma5_distance=0.07372733 in [0.03,0.10];pressure_distance=0.41976194 in [0.30,0.50]"
2026-06-22,920012,BUY_SIGNAL,"ma5_distance=0.06034919 in [0.03,0.10];pressure_distance=0.38849930 in [0.30,0.50]"
2026-06-24,920012,BUY_SIGNAL,"ma5_distance=0.05145160 in [0.03,0.10];pressure_distance=0.33603239 in [0.30,0.50]"
2026-08-05,920012,BUY_SIGNAL,"ma5_distance=0.06228004 in [0.03,0.10];pressure_distance=0.38351856 in [0.30,0.50]"
2026-08-06,920012,BUY_SIGNAL,"ma5_distance=0.03667567 in [0.03,0.10];pressure_distance=0.38613445 in [0.30,0.50]"
2026-08-07,920012,BUY_SIGNAL,"ma5_distance=0.05367666 in [0.03,0.10];pressure_distance=0.33698075 in [0.30,0.50]"
2024-02-19,920014,BUY_SIGNAL,"ma5_distance=0.03133481 in [0.03,0.10];pressure_distance=0.36004785 in [0.30,0.50]"
2024-12-27,920014,BUY_SIGNAL,"ma5_distance=0.04481846 in [0.03,0.10];pressure_distance=0.40452489 in [0.30,0.50]"
2024-12-31,920014,BUY_SIGNAL,"ma5_distance=0.05454885 in [0.03,0.10];pressure_distance=0.37466785 in [0.30,0.50]"
2025-01-02,920014,BUY_SIGNAL,"ma5_distance=0.03574702 in [0.03,0.10];pressure_distance=0.37168142 in [0.30,0.50]"
2026-03-19,920014,BUY_SIGNAL,"ma5_distance=0.05998950 in [0.03,0.10];pressure_distance=0.36160991 in [0.30,0.50]"
2025-12-01,920015,BUY_SIGNAL,"ma5_distance=0.03126770 in [0.03,0.10];pressure_distance=0.37968229 in [0.30,0.50]"
2025-12-02,920015,BUY_SIGNAL,"ma5_distance=0.03045155 in [0.03,0.10];pressure_distance=0.37134503 in [0.30,0.50]"
2024-10-30,920016,BUY_SIGNAL,"ma5_distance=0.07401033 in [0.03,0.10];pressure_distance=0.37788462 in [0.30,0.50]"
2025-01-07,920016,BUY_SIGNAL,"ma5_distance=0.03795850 in [0.03,0.10];pressure_distance=0.40833728 in [0.30,0.50]"
2025-04-10,920016,BUY_SIGNAL,"ma5_distance=0.06162090 in [0.03,0.10];pressure_distance=0.31309148 in [0.30,0.50]"
2025-04-11,920016,BUY_SIGNAL,"ma5_distance=0.05518932 in [0.03,0.10];pressure_distance=0.33360032 in [0.30,0.50]"
2023-12-05,920017,BUY_SIGNAL,"ma5_distance=0.03063135 in [0.03,0.10];pressure_distance=0.32641142 in [0.30,0.50]"
2025-04-11,920019,BUY_SIGNAL,"ma5_distance=0.05577064 in [0.03,0.10];pressure_distance=0.42666006 in [0.30,0.50]"
2025-04-14,920019,BUY_SIGNAL,"ma5_distance=0.05010121 in [0.03,0.10];pressure_distance=0.38746988 in [0.30,0.50]"
2025-04-21,920019,BUY_SIGNAL,"ma5_distance=0.04616278 in [0.03,0.10];pressure_distance=0.33163737 in [0.30,0.50]"
2026-02-24,920019,BUY_SIGNAL,"ma5_distance=0.03357044 in [0.03,0.10];pressure_distance=0.31976500 in [0.30,0.50]"
2021-11-12,920021,BUY_SIGNAL,"ma5_distance=0.05244877 in [0.03,0.10];pressure_distance=0.32013201 in [0.30,0.50]"
2025-01-14,920021,BUY_SIGNAL,"ma5_distance=0.05102407 in [0.03,0.10];pressure_distance=0.44273504 in [0.30,0.50]"
2025-04-09,920021,BUY_SIGNAL,"ma5_distance=0.04674128 in [0.03,0.10];pressure_distance=0.34748428 in [0.30,0.50]"
2026-03-26,920021,BUY_SIGNAL,"ma5_distance=0.07564495 in [0.03,0.10];pressure_distance=0.41768293 in [0.30,0.50]"
2026-03-27,920021,BUY_SIGNAL,"ma5_distance=0.04018913 in [0.03,0.10];pressure_distance=0.40289256 in [0.30,0.50]"
2024-02-08,920023,BUY_SIGNAL,"ma5_distance=0.04920405 in [0.03,0.10];pressure_distance=0.30000000 in [0.30,0.50]"
2024-11-20,920023,BUY_SIGNAL,"ma5_distance=0.03155340 in [0.03,0.10];pressure_distance=0.31428571 in [0.30,0.50]"
2025-05-20,920023,BUY_SIGNAL,"ma5_distance=0.06550580 in [0.03,0.10];pressure_distance=0.34435798 in [0.30,0.50]"
2026-01-12,920023,BUY_SIGNAL,"ma5_distance=0.03004292 in [0.03,0.10];pressure_distance=0.35416667 in [0.30,0.50]"
2026-01-13,920023,BUY_SIGNAL,"ma5_distance=0.03448276 in [0.03,0.10];pressure_distance=0.33744856 in [0.30,0.50]"
2026-01-15,920023,BUY_SIGNAL,"ma5_distance=0.03319502 in [0.03,0.10];pressure_distance=0.30522088 in [0.30,0.50]"
2026-07-01,920023,BUY_SIGNAL,"ma5_distance=0.05882353 in [0.03,0.10];pressure_distance=0.44444444 in [0.30,0.50]"
2024-01-18,920026,BUY_SIGNAL,"ma5_distance=0.08289151 in [0.03,0.10];pressure_distance=0.31455646 in [0.30,0.50]"
2024-02-06,920026,BUY_SIGNAL,"ma5_distance=0.04750674 in [0.03,0.10];pressure_distance=0.38275973 in [0.30,0.50]"
2024-12-13,920026,BUY_SIGNAL,"ma5_distance=0.08366127 in [0.03,0.10];pressure_distance=0.32716880 in [0.30,0.50]"
2025-01-08,920026,BUY_SIGNAL,"ma5_distance=0.03855489 in [0.03,0.10];pressure_distance=0.38876404 in [0.30,0.50]"
2025-01-14,920026,BUY_SIGNAL,"ma5_distance=0.03403506 in [0.03,0.10];pressure_distance=0.36771300 in [0.30,0.50]"
2025-04-30,920026,BUY_SIGNAL,"ma5_distance=0.04609092 in [0.03,0.10];pressure_distance=0.31203008 in [0.30,0.50]"
2025-09-15,920026,BUY_SIGNAL,"ma5_distance=0.04321573 in [0.03,0.10];pressure_distance=0.30303755 in [0.30,0.50]"
2026-06-16,920026,BUY_SIGNAL,"ma5_distance=0.04449794 in [0.03,0.10];pressure_distance=0.37472119 in [0.30,0.50]"
2026-07-29,920026,BUY_SIGNAL,"ma5_distance=0.04347826 in [0.03,0.10];pressure_distance=0.30439815 in [0.30,0.50]"
2026-04-20,920028,BUY_SIGNAL,"ma5_distance=0.04007991 in [0.03,0.10];pressure_distance=0.36854742 in [0.30,0.50]"
2026-07-29,920028,BUY_SIGNAL,"ma5_distance=0.03182905 in [0.03,0.10];pressure_distance=0.30485156 in [0.30,0.50]"
2023-12-05,920030,BUY_SIGNAL,"ma5_distance=0.06444797 in [0.03,0.10];pressure_distance=0.40198511 in [0.30,0.50]"
2023-12-06,920030,BUY_SIGNAL,"ma5_distance=0.03913273 in [0.03,0.10];pressure_distance=0.43765903 in [0.30,0.50]"
2023-12-07,920030,BUY_SIGNAL,"ma5_distance=0.08031088 in [0.03,0.10];pressure_distance=0.35491607 in [0.30,0.50]"
2023-12-08,920030,BUY_SIGNAL,"ma5_distance=0.04773869 in [0.03,0.10];pressure_distance=0.35491607 in [0.30,0.50]"
2023-12-14,920030,BUY_SIGNAL,"ma5_distance=0.03597122 in [0.03,0.10];pressure_distance=0.30787037 in [0.30,0.50]"
2024-10-17,920030,BUY_SIGNAL,"ma5_distance=0.03178156 in [0.03,0.10];pressure_distance=0.33622560 in [0.30,0.50]"
2023-10-25,920033,BUY_SIGNAL,"ma5_distance=0.04928117 in [0.03,0.10];pressure_distance=0.32072256 in [0.30,0.50]"
2023-10-26,920033,BUY_SIGNAL,"ma5_distance=0.03662873 in [0.03,0.10];pressure_distance=0.32933105 in [0.30,0.50]"
2025-01-08,920033,BUY_SIGNAL,"ma5_distance=0.03363007 in [0.03,0.10];pressure_distance=0.33386497 in [0.30,0.50]"
2025-01-09,920033,BUY_SIGNAL,"ma5_distance=0.04196185 in [0.03,0.10];pressure_distance=0.30334728 in [0.30,0.50]"
2025-04-10,920033,BUY_SIGNAL,"ma5_distance=0.04374308 in [0.03,0.10];pressure_distance=0.36870027 in [0.30,0.50]"
2025-04-11,920033,BUY_SIGNAL,"ma5_distance=0.05745446 in [0.03,0.10];pressure_distance=0.37161085 in [0.30,0.50]"
2025-04-14,920033,BUY_SIGNAL,"ma5_distance=0.05388961 in [0.03,0.10];pressure_distance=0.32989691 in [0.30,0.50]"
2026-07-31,920036,BUY_SIGNAL,"ma5_distance=0.04046041 in [0.03,0.10];pressure_distance=0.30238015 in [0.30,0.50]"
2026-08-03,920036,BUY_SIGNAL,"ma5_distance=0.03244328 in [0.03,0.10];pressure_distance=0.30150754 in [0.30,0.50]"
2026-02-12,920037,BUY_SIGNAL,"ma5_distance=0.03333169 in [0.03,0.10];pressure_distance=0.31124091 in [0.30,0.50]"
2024-02-20,920046,BUY_SIGNAL,"ma5_distance=0.03516217 in [0.03,0.10];pressure_distance=0.36603221 in [0.30,0.50]"
2024-02-21,920046,BUY_SIGNAL,"ma5_distance=0.03052282 in [0.03,0.10];pressure_distance=0.36803519 in [0.30,0.50]"
2024-03-27,920046,BUY_SIGNAL,"ma5_distance=0.04187192 in [0.03,0.10];pressure_distance=0.33569740 in [0.30,0.50]"
2024-04-08,920046,BUY_SIGNAL,"ma5_distance=0.03004292 in [0.03,0.10];pressure_distance=0.38480392 in [0.30,0.50]"
2024-04-10,920046,BUY_SIGNAL,"ma5_distance=0.04903943 in [0.03,0.10];pressure_distance=0.36144578 in [0.30,0.50]"
2024-04-11,920046,BUY_SIGNAL,"ma5_distance=0.04135526 in [0.03,0.10];pressure_distance=0.35167464 in [0.30,0.50]"
2024-06-06,920046,BUY_SIGNAL,"ma5_distance=0.04786990 in [0.03,0.10];pressure_distance=0.47431694 in [0.30,0.50]"
2024-06-07,920046,BUY_SIGNAL,"ma5_distance=0.08695652 in [0.03,0.10];pressure_distance=0.36954315 in [0.30,0.50]"
2024-06-11,920046,BUY_SIGNAL,"ma5_distance=0.03938500 in [0.03,0.10];pressure_distance=0.36676798 in [0.30,0.50]"
2024-06-12,920046,BUY_SIGNAL,"ma5_distance=0.03030941 in [0.03,0.10];pressure_distance=0.37793667 in [0.30,0.50]"
2024-11-11,920046,BUY_SIGNAL,"ma5_distance=0.06626905 in [0.03,0.10];pressure_distance=0.30515848 in [0.30,0.50]"
2025-01-07,920046,BUY_SIGNAL,"ma5_distance=0.05639396 in [0.03,0.10];pressure_distance=0.43233083 in [0.30,0.50]"
2026-04-08,920046,BUY_SIGNAL,"ma5_distance=0.03322182 in [0.03,0.10];pressure_distance=0.40248494 in [0.30,0.50]"
2026-04-15,920046,BUY_SIGNAL,"ma5_distance=0.05482619 in [0.03,0.10];pressure_distance=0.31585127 in [0.30,0.50]"
2026-04-16,920046,BUY_SIGNAL,"ma5_distance=0.04224320 in [0.03,0.10];pressure_distance=0.30652089 in [0.30,0.50]"
2024-02-08,920057,BUY_SIGNAL,"ma5_distance=0.03903244 in [0.03,0.10];pressure_distance=0.30952381 in [0.30,0.50]"
2024-11-21,920057,BUY_SIGNAL,"ma5_distance=0.05316713 in [0.03,0.10];pressure_distance=0.40096618 in [0.30,0.50]"
2024-11-28,920057,BUY_SIGNAL,"ma5_distance=0.04000000 in [0.03,0.10];pressure_distance=0.39423077 in [0.30,0.50]"
2024-11-29,920057,BUY_SIGNAL,"ma5_distance=0.03495290 in [0.03,0.10];pressure_distance=0.38922156 in [0.30,0.50]"
2025-01-09,920057,BUY_SIGNAL,"ma5_distance=0.03260870 in [0.03,0.10];pressure_distance=0.31239389 in [0.30,0.50]"
2025-08-18,920057,BUY_SIGNAL,"ma5_distance=0.03516137 in [0.03,0.10];pressure_distance=0.34347275 in [0.30,0.50]"
2023-12-05,920058,BUY_SIGNAL,"ma5_distance=0.04040902 in [0.03,0.10];pressure_distance=0.38898757 in [0.30,0.50]"
2024-02-27,920058,BUY_SIGNAL,"ma5_distance=0.04267352 in [0.03,0.10];pressure_distance=0.41025641 in [0.30,0.50]"
2024-10-16,920058,BUY_SIGNAL,"ma5_distance=0.06629082 in [0.03,0.10];pressure_distance=0.33546035 in [0.30,0.50]"
2025-04-10,920058,BUY_SIGNAL,"ma5_distance=0.07946246 in [0.03,0.10];pressure_distance=0.30886333 in [0.30,0.50]"
2025-04-11,920058,BUY_SIGNAL,"ma5_distance=0.08162964 in [0.03,0.10];pressure_distance=0.32002729 in [0.30,0.50]"
2025-09-17,920058,BUY_SIGNAL,"ma5_distance=0.04054603 in [0.03,0.10];pressure_distance=0.41428920 in [0.30,0.50]"
2025-09-18,920058,BUY_SIGNAL,"ma5_distance=0.05933257 in [0.03,0.10];pressure_distance=0.36150235 in [0.30,0.50]"
2026-06-08,920058,BUY_SIGNAL,"ma5_distance=0.03316861 in [0.03,0.10];pressure_distance=0.33765707 in [0.30,0.50]"
2025-04-10,920060,BUY_SIGNAL,"ma5_distance=0.03090261 in [0.03,0.10];pressure_distance=0.42692438 in [0.30,0.50]"
2025-04-11,920060,BUY_SIGNAL,"ma5_distance=0.07853666 in [0.03,0.10];pressure_distance=0.39661467 in [0.30,0.50]"
2025-04-14,920060,BUY_SIGNAL,"ma5_distance=0.05735385 in [0.03,0.10];pressure_distance=0.37336815 in [0.30,0.50]"
2024-02-08,920061,BUY_SIGNAL,"ma5_distance=0.07572254 in [0.03,0.10];pressure_distance=0.39656099 in [0.30,0.50]"
2024-02-19,920061,BUY_SIGNAL,"ma5_distance=0.05085128 in [0.03,0.10];pressure_distance=0.38948498 in [0.30,0.50]"
2024-11-07,920061,BUY_SIGNAL,"ma5_distance=0.05868206 in [0.03,0.10];pressure_distance=0.32894139 in [0.30,0.50]"
2024-11-13,920061,BUY_SIGNAL,"ma5_distance=0.04701054 in [0.03,0.10];pressure_distance=0.30289532 in [0.30,0.50]"
2024-11-26,920061,BUY_SIGNAL,"ma5_distance=0.04242544 in [0.03,0.10];pressure_distance=0.38101983 in [0.30,0.50]"
2024-11-27,920061,BUY_SIGNAL,"ma5_distance=0.05576932 in [0.03,0.10];pressure_distance=0.31608549 in [0.30,0.50]"
2024-12-02,920061,BUY_SIGNAL,"ma5_distance=0.04278199 in [0.03,0.10];pressure_distance=0.30580357 in [0.30,0.50]"
2025-01-03,920061,BUY_SIGNAL,"ma5_distance=0.09570935 in [0.03,0.10];pressure_distance=0.49644293 in [0.30,0.50]"
2024-02-08,920062,BUY_SIGNAL,"ma5_distance=0.04001323 in [0.03,0.10];pressure_distance=0.42925278 in [0.30,0.50]"
2024-02-19,920062,BUY_SIGNAL,"ma5_distance=0.03841146 in [0.03,0.10];pressure_distance=0.40909091 in [0.30,0.50]"
2024-12-27,920062,BUY_SIGNAL,"ma5_distance=0.05448631 in [0.03,0.10];pressure_distance=0.37917738 in [0.30,0.50]"
2024-12-30,920062,BUY_SIGNAL,"ma5_distance=0.03189493 in [0.03,0.10];pressure_distance=0.39350649 in [0.30,0.50]"
2025-04-09,920062,BUY_SIGNAL,"ma5_distance=0.04181516 in [0.03,0.10];pressure_distance=0.49372862 in [0.30,0.50]"
2025-04-10,920062,BUY_SIGNAL,"ma5_distance=0.07311879 in [0.03,0.10];pressure_distance=0.44432194 in [0.30,0.50]"
2025-04-11,920062,BUY_SIGNAL,"ma5_distance=0.07261116 in [0.03,0.10];pressure_distance=0.44432194 in [0.30,0.50]"
2025-04-14,920062,BUY_SIGNAL,"ma5_distance=0.04653802 in [0.03,0.10];pressure_distance=0.42082430 in [0.30,0.50]"
2024-11-28,920066,BUY_SIGNAL,"ma5_distance=0.05475258 in [0.03,0.10];pressure_distance=0.46040555 in [0.30,0.50]"
2025-06-13,920066,BUY_SIGNAL,"ma5_distance=0.03169333 in [0.03,0.10];pressure_distance=0.45669982 in [0.30,0.50]"
2025-06-16,920066,BUY_SIGNAL,"ma5_distance=0.03036812 in [0.03,0.10];pressure_distance=0.44151708 in [0.30,0.50]"
2025-06-18,920066,BUY_SIGNAL,"ma5_distance=0.05623585 in [0.03,0.10];pressure_distance=0.36785714 in [0.30,0.50]"
2025-06-26,920066,BUY_SIGNAL,"ma5_distance=0.04221795 in [0.03,0.10];pressure_distance=0.33006347 in [0.30,0.50]"
2026-08-04,920072,BUY_SIGNAL,"ma5_distance=0.03091214 in [0.03,0.10];pressure_distance=0.31277696 in [0.30,0.50]"
2024-01-18,920075,BUY_SIGNAL,"ma5_distance=0.08677754 in [0.03,0.10];pressure_distance=0.49242424 in [0.30,0.50]"
2024-01-19,920075,BUY_SIGNAL,"ma5_distance=0.07608005 in [0.03,0.10];pressure_distance=0.45387454 in [0.30,0.50]"
2024-02-06,920075,BUY_SIGNAL,"ma5_distance=0.03455007 in [0.03,0.10];pressure_distance=0.31037736 in [0.30,0.50]"
2024-02-19,920075,BUY_SIGNAL,"ma5_distance=0.03309832 in [0.03,0.10];pressure_distance=0.30805687 in [0.30,0.50]"
2024-10-31,920075,BUY_SIGNAL,"ma5_distance=0.06207361 in [0.03,0.10];pressure_distance=0.35249802 in [0.30,0.50]"
2024-11-06,920075,BUY_SIGNAL,"ma5_distance=0.07344143 in [0.03,0.10];pressure_distance=0.37762520 in [0.30,0.50]"
2024-11-26,920075,BUY_SIGNAL,"ma5_distance=0.04513342 in [0.03,0.10];pressure_distance=0.34078212 in [0.30,0.50]"
2025-01-09,920075,BUY_SIGNAL,"ma5_distance=0.08710082 in [0.03,0.10];pressure_distance=0.49084125 in [0.30,0.50]"
2025-01-14,920075,BUY_SIGNAL,"ma5_distance=0.05105320 in [0.03,0.10];pressure_distance=0.49286685 in [0.30,0.50]"
2025-04-10,920075,BUY_SIGNAL,"ma5_distance=0.07237529 in [0.03,0.10];pressure_distance=0.42696629 in [0.30,0.50]"
2025-04-11,920075,BUY_SIGNAL,"ma5_distance=0.09816701 in [0.03,0.10];pressure_distance=0.41320475 in [0.30,0.50]"
2025-04-14,920075,BUY_SIGNAL,"ma5_distance=0.07131807 in [0.03,0.10];pressure_distance=0.37545126 in [0.30,0.50]"
2025-06-30,920075,BUY_SIGNAL,"ma5_distance=0.03006587 in [0.03,0.10];pressure_distance=0.31183383 in [0.30,0.50]"
2026-06-16,920078,BUY_SIGNAL,"ma5_distance=0.03747398 in [0.03,0.10];pressure_distance=0.38795987 in [0.30,0.50]"
2026-06-17,920078,BUY_SIGNAL,"ma5_distance=0.07052466 in [0.03,0.10];pressure_distance=0.32587859 in [0.30,0.50]"
2026-08-04,920078,BUY_SIGNAL,"ma5_distance=0.03498859 in [0.03,0.10];pressure_distance=0.49448819 in [0.30,0.50]"
2026-08-05,920078,BUY_SIGNAL,"ma5_distance=0.07322556 in [0.03,0.10];pressure_distance=0.41246883 in [0.30,0.50]"
2026-08-06,920078,BUY_SIGNAL,"ma5_distance=0.05591353 in [0.03,0.10];pressure_distance=0.39370079 in [0.30,0.50]"
2026-08-07,920078,BUY_SIGNAL,"ma5_distance=0.06775040 in [0.03,0.10];pressure_distance=0.33900709 in [0.30,0.50]"
2025-04-15,920082,BUY_SIGNAL,"ma5_distance=0.06012658 in [0.03,0.10];pressure_distance=0.45373134 in [0.30,0.50]"
2025-04-18,920082,BUY_SIGNAL,"ma5_distance=0.06957217 in [0.03,0.10];pressure_distance=0.30841121 in [0.30,0.50]"
2025-04-21,920082,BUY_SIGNAL,"ma5_distance=0.04483469 in [0.03,0.10];pressure_distance=0.31455399 in [0.30,0.50]"
2026-07-28,920083,BUY_SIGNAL,"ma5_distance=0.04495470 in [0.03,0.10];pressure_distance=0.38576881 in [0.30,0.50]"
2026-08-05,920083,BUY_SIGNAL,"ma5_distance=0.07138337 in [0.03,0.10];pressure_distance=0.31128175 in [0.30,0.50]"
2024-01-17,920087,BUY_SIGNAL,"ma5_distance=0.03800283 in [0.03,0.10];pressure_distance=0.48880234 in [0.30,0.50]"
2024-02-20,920087,BUY_SIGNAL,"ma5_distance=0.05013251 in [0.03,0.10];pressure_distance=0.31966351 in [0.30,0.50]"
2024-02-21,920087,BUY_SIGNAL,"ma5_distance=0.03455866 in [0.03,0.10];pressure_distance=0.33510638 in [0.30,0.50]"
2024-02-22,920087,BUY_SIGNAL,"ma5_distance=0.03626943 in [0.03,0.10];pressure_distance=0.30729167 in [0.30,0.50]"
2024-11-08,920087,BUY_SIGNAL,"ma5_distance=0.06152077 in [0.03,0.10];pressure_distance=0.35409614 in [0.30,0.50]"
2024-11-21,920087,BUY_SIGNAL,"ma5_distance=0.04062072 in [0.03,0.10];pressure_distance=0.46198830 in [0.30,0.50]"
2024-11-22,920087,BUY_SIGNAL,"ma5_distance=0.06357154 in [0.03,0.10];pressure_distance=0.42653352 in [0.30,0.50]"
2024-11-25,920087,BUY_SIGNAL,"ma5_distance=0.05625463 in [0.03,0.10];pressure_distance=0.40154170 in [0.30,0.50]"
2024-11-28,920087,BUY_SIGNAL,"ma5_distance=0.04724520 in [0.03,0.10];pressure_distance=0.33868809 in [0.30,0.50]"
2024-12-27,920087,BUY_SIGNAL,"ma5_distance=0.07302534 in [0.03,0.10];pressure_distance=0.38888889 in [0.30,0.50]"
2025-01-14,920087,BUY_SIGNAL,"ma5_distance=0.05263158 in [0.03,0.10];pressure_distance=0.31525424 in [0.30,0.50]"
2025-05-15,920087,BUY_SIGNAL,"ma5_distance=0.04620123 in [0.03,0.10];pressure_distance=0.32973503 in [0.30,0.50]"
2026-02-25,920087,BUY_SIGNAL,"ma5_distance=0.04171495 in [0.03,0.10];pressure_distance=0.33481646 in [0.30,0.50]"
2026-03-30,920087,BUY_SIGNAL,"ma5_distance=0.05765485 in [0.03,0.10];pressure_distance=0.47329650 in [0.30,0.50]"
2025-04-10,920088,BUY_SIGNAL,"ma5_distance=0.03478337 in [0.03,0.10];pressure_distance=0.34793597 in [0.30,0.50]"
2025-04-11,920088,BUY_SIGNAL,"ma5_distance=0.06088889 in [0.03,0.10];pressure_distance=0.34059489 in [0.30,0.50]"
2025-04-14,920088,BUY_SIGNAL,"ma5_distance=0.04553265 in [0.03,0.10];pressure_distance=0.31470830 in [0.30,0.50]"
2026-02-06,920088,BUY_SIGNAL,"ma5_distance=0.05708811 in [0.03,0.10];pressure_distance=0.32546374 in [0.30,0.50]"
2026-04-07,920088,BUY_SIGNAL,"ma5_distance=0.04921140 in [0.03,0.10];pressure_distance=0.48354839 in [0.30,0.50]"
2026-07-08,920088,BUY_SIGNAL,"ma5_distance=0.05167834 in [0.03,0.10];pressure_distance=0.41791045 in [0.30,0.50]"
2024-10-17,920089,BUY_SIGNAL,"ma5_distance=0.03485839 in [0.03,0.10];pressure_distance=0.30909091 in [0.30,0.50]"
2025-12-26,920091,BUY_SIGNAL,"ma5_distance=0.04403600 in [0.03,0.10];pressure_distance=0.35518844 in [0.30,0.50]"
2026-07-03,920091,BUY_SIGNAL,"ma5_distance=0.06560802 in [0.03,0.10];pressure_distance=0.31323529 in [0.30,0.50]"
2022-02-18,920092,BUY_SIGNAL,"ma5_distance=0.03299913 in [0.03,0.10];pressure_distance=0.38937715 in [0.30,0.50]"
2022-02-21,920092,BUY_SIGNAL,"ma5_distance=0.05026721 in [0.03,0.10];pressure_distance=0.34070796 in [0.30,0.50]"
2022-05-13,920092,BUY_SIGNAL,"ma5_distance=0.03400987 in [0.03,0.10];pressure_distance=0.39058355 in [0.30,0.50]"
2024-01-22,920092,BUY_SIGNAL,"ma5_distance=0.08681441 in [0.03,0.10];pressure_distance=0.32210526 in [0.30,0.50]"
2024-07-29,920092,BUY_SIGNAL,"ma5_distance=0.03290586 in [0.03,0.10];pressure_distance=0.44369586 in [0.30,0.50]"
2024-12-26,920092,BUY_SIGNAL,"ma5_distance=0.03399433 in [0.03,0.10];pressure_distance=0.45758693 in [0.30,0.50]"
2025-04-10,920092,BUY_SIGNAL,"ma5_distance=0.04022267 in [0.03,0.10];pressure_distance=0.49213012 in [0.30,0.50]"
2025-04-11,920092,BUY_SIGNAL,"ma5_distance=0.09916763 in [0.03,0.10];pressure_distance=0.42627884 in [0.30,0.50]"
2025-04-14,920092,BUY_SIGNAL,"ma5_distance=0.08498480 in [0.03,0.10];pressure_distance=0.37424499 in [0.30,0.50]"
2026-02-12,920092,BUY_SIGNAL,"ma5_distance=0.03088803 in [0.03,0.10];pressure_distance=0.36828964 in [0.30,0.50]"
2026-07-17,920092,BUY_SIGNAL,"ma5_distance=0.05580299 in [0.03,0.10];pressure_distance=0.35525227 in [0.30,0.50]"
2025-04-09,920098,BUY_SIGNAL,"ma5_distance=0.04150599 in [0.03,0.10];pressure_distance=0.34567486 in [0.30,0.50]"
2025-04-10,920099,BUY_SIGNAL,"ma5_distance=0.05538523 in [0.03,0.10];pressure_distance=0.34449005 in [0.30,0.50]"
2025-04-11,920099,BUY_SIGNAL,"ma5_distance=0.05506431 in [0.03,0.10];pressure_distance=0.35174603 in [0.30,0.50]"
2025-04-14,920099,BUY_SIGNAL,"ma5_distance=0.03693366 in [0.03,0.10];pressure_distance=0.33270736 in [0.30,0.50]"
2026-06-17,920099,BUY_SIGNAL,"ma5_distance=0.04299035 in [0.03,0.10];pressure_distance=0.38053797 in [0.30,0.50]"
2026-06-18,920099,BUY_SIGNAL,"ma5_distance=0.03413081 in [0.03,0.10];pressure_distance=0.37781287 in [0.30,0.50]"
2025-10-22,920100,BUY_SIGNAL,"ma5_distance=0.05684016 in [0.03,0.10];pressure_distance=0.31043431 in [0.30,0.50]"
2026-06-08,920100,BUY_SIGNAL,"ma5_distance=0.09153279 in [0.03,0.10];pressure_distance=0.46379075 in [0.30,0.50]"
